"code","area","perimeter","contactWithRoad","widthContactWithRoad","numberOfNeighborhood","Geometry","HausDist","DisHausDst","CodeAppar"
"77337-New4Section-1","339.3075453943343","74.217425610595","true","12.28363676441055","6","POLYGON ((672374.3071360062 6860387.182942675, 672356.1825233742 6860397.34836539, 672364.1697996338 6860411.589414902, 672382.2944122659 6860401.423992187, 672374.3071360062 6860387.182942675))","0.21627950094299053","146.56766457636434",
"77243-New3Section-13","316.5435504725665","71.8399180599121","true","15.903756811214452","6","POLYGON ((677849.4368615914 6864003.012737518, 677834.9504893045 6863997.480037478, 677827.6673710158 6864016.5495626945, 677842.1537433024 6864022.082262735, 677849.4368615914 6864003.012737518))","0.0","0.0",""
"77390-New6Section-302","479.97667952932625","90.51603184451056","true","28.513431195746133","3","POLYGON ((674070.4999999988 6854381.779999985, 674070.4 6854380.43, 674069.9 6854378.4, 674069.33 6854377.13, 674068.974507029 6854376.601318146, 674054.1013913698 6854376.212414007, 674054.2192457956 6854405.922443369, 674070.563029912 6854405.857610472, 674070.5955111051 6854405.857481624, 674070.545859287 6854393.340709632, 674070.4999999988 6854381.779999985))","0.0","0.0",""
"77152-New8Section-36","350.31863070981206","89.59306022819109","true","62.8328541314272","8","POLYGON ((673221.8428742881 6824644.807914409, 673228 6824649, 673228.5 6824648.5, 673232.5 6824651, 673232 6824651.5, 673234.5 6824653, 673231.5 6824658.5, 673230.5 6824659.5, 673231 6824660, 673231.5 6824661, 673232 6824661.5, 673233 6824662.5, 673238.823643411 6824666.38242894, 673246.8110463831 6824647.174626556, 673227.8253268618 6824635.268327873, 673221.8428742881 6824644.807914409))","0.0","0.0",""
"77222-New18Section-216","286.37068759068006","70.06890275226448","true","48.826361433840844","5","POLYGON ((685755.709470831 6836796.894776485, 685755.37 6836796.59, 685741.05 6836783.73, 685739.3067261782 6836782.166645653, 685737.8569270653 6836783.7800407745, 685730.627328034 6836791.825431136, 685747.0244058797 6836806.559868221, 685755.709470831 6836796.894776485))","0.0","0.0",""
"77285-New5Section-99","275.53584988337565","68.05905935838571","true","19.74992543695856","4","POLYGON ((672915.2049473419 6826974.644459459, 672935.6399995909 6826977.769999937, 672935.6400000007 6826977.769999994, 672937.654747676 6826964.511454654, 672917.0274469006 6826961.624172225, 672915.2049473419 6826974.644459459))","0.0","0.0",""
"77337-New2Section-136","471.09622954273163","87.33297071307183","true","42.96958839492927","6","POLYGON ((671906.1393022499 6859976.000321154, 671905.83 6859974.99, 671900.3500000003 6859956.640000001, 671900.3499999687 6859956.640000005, 671900.3499999463 6859956.640000009, 671878.312797551 6859960.442513904, 671881.3683006959 6859979.891859455, 671905.2534018982 6859976.139496598, 671906.1393022499 6859976.000321154))","0.0","0.0",""
"77470-New1Section-99","316.90644552767316","73.16746994783915","true","14.013469308929677","5","POLYGON ((684156.0888808381 6848373.682425909, 684153.41 6848374.73, 684144.5300010422 6848378.199999593, 684144.5299984805 6848378.200000594, 684142.9719429062 6848378.809286089, 684151.1572939606 6848399.765065333, 684151.1572942482 6848399.765066069, 684164.279991085 6848394.634913595, 684156.0888808381 6848373.682425909))","0.0","0.0",""
"77317-New1Section-2","330.3008400099711","82.96284581270243","true","38.911145510052386","8","POLYGON ((691001.8611373747 6834642.924965067, 690999.63 6834641.12, 690978.0300000001 6834623.29, 690978.0299994777 6834623.290000409, 690972.0192844919 6834627.9953581, 690990.5942640062 6834651.7391429115, 691001.8611373747 6834642.924965067))","0.0","0.0",""
"77243-New3Section-15","231.42480166856382","74.544443221981","true","29.395366810547475","5","POLYGON ((678043.2988344841 6863848.713983897, 678036.6700028782 6863840.320003645, 678024.0400000017 6863824.3400000045, 678019.2550810282 6863842.312781489, 678043.2988344841 6863848.713983897))","0.0","0.0",""
